id,title,mimeType,size_bytes,modifiedTime,parentId,parent_title,local_dir
18cUnlPqKjc_2QbzV3BAgTmIe-jjbtSdh,BLOQUE_TECOLUTLA_6_4_2281_13_03_2007.LAS,application/octet-stream,5865875,2015-01-14T23:05:14Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
146g8Go3WtEtHA56ujHcBQ4w8XV9CaUFy,BLOQUE_TECOLUTLA_6_CALI_2302_2335_11_10_1956.TIF,image/tiff,106961,2015-01-14T22:39:04Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1q-h_vQAGF_X7w7p0KFuZ0Ds4rmfEuouF,BLOQUE_TECOLUTLA_6_GN_2335_100_11_10_1956.TIF,image/tiff,1263031,2015-01-14T22:39:08Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
11PXjhn--sRunQCxPiCyOsXW9vfe6UI8r,BLOQUE_TECOLUTLA_6_GR_NEUT_100_2335.LAS,application/octet-stream,574729,2015-01-14T23:08:36Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1pA-UPnHUs0u4v62pSRqyKoSQpz8hl0M7,BLOQUE_TECOLUTLA_6_IDWD_SCD_CCL_TIME_4_2281_13_03_2007.LAS,application/octet-stream,6461724,2015-01-14T23:05:14Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1fOX0Y_UB_KaV4jj5CCjVVxsfyMfBGtR6,BLOQUE_TECOLUTLA_6_TIME_VDL_4_2281_13_03_2007.LAS,application/octet-stream,1978970,2015-01-14T23:05:14Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1Kz4VamRQG0SnTa9Iyn5v1Dd7pV3DlChw,TECOLULTA-10_CBL-VDL-GR-CCL_CASING 4_5IN.las,application/octet-stream,408430,2018-06-27T14:41:52Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1kcqaaYe2OmiEh4BDXoyWg4iZNt7UD22R,TECOLULTA-10_CBL-VDL-GR-CCL_CASING 7IN.las,application/octet-stream,2261854,2018-06-27T14:41:52Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1bBmaPZv5M6PK-I50zZ4aTBWKiNGtFQlS,TECOLUTLA 10_CALIPER_26-04-2018.pdf,application/pdf,4926620,2018-04-28T15:51:55Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1dkwNXgKZX2hWqxrIKjukHDuAekeQ59d0,TECOLUTLA 10_CMI BOREHOLE SHAPE_2487.00m-2280.5m_02MAY2018.tif,image/tiff,607144,2018-05-09T21:11:37Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1PMhe8wpHkHT2bYImOi1-KYy5nZCqExPD,TECOLUTLA 10_CMI FRACTURE DENSITY_2487.00m-2280.5m_02MAY2018.las,application/octet-stream,63648,2018-05-09T21:11:36Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1SptCkpFcoPIWNeA237QpkUpgXxLFADNS,TECOLUTLA 10_CMI FRACTURE DENSITY_2487.00m-2280.5m_02MAY2018.tif,image/tiff,2139468,2018-05-09T21:11:36Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1juM5kCo8XNt4s6-NnfZz69PJ9ncE9Ztg,TECOLUTLA 10_CMI IMAGE DIPS_2487.00m-2280.5m_02MAY2018.las,application/octet-stream,22661,2018-05-09T21:11:33Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1m7PNZja0EvklQgdS1XYtm_o1JYOxSHsF,TECOLUTLA 10_CMI IMAGE PREVIEW__2487.00m-2280.5m_02MAY2018.pdf,application/pdf,16780362,2018-05-04T19:17:23Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1qev15AatxRnw68yfodotrut5nLr92CUA,TECOLUTLA 10_CMI IMAGE PREVIEW__2487.00m-2280.5m_02MAY2018.tif,image/tiff,67420116,2018-05-09T21:11:08Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1Nd8CyAuGyNne8PJHw_u1-oCpRfIH4i4K,TECOLUTLA 10_CMI INTERPRETED IMAGE__2487.00m-2280.5m_02MAY2018.tif,image/tiff,50222117,2018-05-09T21:11:35Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1s1bQb6vnoW6FMyLqsQw-oiKCVzPTai6x,TECOLUTLA 10_CMI STEREONETS__2487.00m-2280.5m_02MAY2018.tif,image/tiff,3238704,2018-05-09T21:11:35Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1lfSdEpYCwNSC71i5OFiyqMZ2asdVC3LX,TECOLUTLA 10_COMPOSITE_2487.00m-2280.5m_02MAY2018.tif,image/tiff,7045155,2018-05-09T21:11:36Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1MJ3iV6oNvmFSXbkgR2yUqtP_S9ZqqgUc,TECOLUTLA 10_CXD ANISOTROPIA_2487.00m-2280.5m_02MAY2018.las,application/octet-stream,935938,2018-05-09T21:11:34Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1nVhkt4GU1u-Ai45AyqCwpeLW9GZblNY2,TECOLUTLA 10_CXD ANISOTROPIA_2487.00m-2280.5m_02MAY2018.tif,image/tiff,964306,2018-05-09T21:11:35Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1Rk7-F-AbEehwZ8OgxuWr_udFl8bngLe6,TECOLUTLA 10_CXD PROPIEDADES MECANICAS_2487.00m-2280.5m_02MAY2018.las,application/octet-stream,2809328,2018-05-09T21:11:33Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1AKKpEGMWKvGg2sfjD2Tirta_k6VWAyDu,TECOLUTLA 10_CXD PROPIEDADES MECANICAS_2487.00m-2280.5m_02MAY2018.pdf,application/pdf,834815,2018-05-04T19:17:02Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
14gn8brjbW5MS-3Nh268QYqTe14U6aMcN,TECOLUTLA 10_CXD PROPIEDADES MECANICAS_2487.00m-2280.5m_02MAY2018.tif,image/tiff,864152,2018-05-09T21:11:14Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1O_SdanxlXz_DJKpGdY6VxiUlCDVD8NbO,TECOLUTLA 10_INDUCCION_26-04-2018.pdf,application/pdf,3454603,2018-04-28T15:51:55Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1pw27_l08DX1EGeNledBHIZQo8Wxzmsex,TECOLUTLA 10_POROSIDAD_26-04-2018.pdf,application/pdf,3549851,2018-04-28T15:51:56Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1l8ZJAWurUEyKg0jQRgPirUKb-wwXMnBB,TECOLUTLA 10_SONICO DIPOLAR_2487.00m-2280.5m_02MAY2018.las,application/octet-stream,2474240,2018-05-09T21:11:09Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1pc8pGtWOgb5f-z8l0m4URlP__xgKLX3P,TECOLUTLA 10_SONICO DIPOLAR_2487.00m-2280.5m_02MAY2018.pdf,application/pdf,643409,2018-05-04T19:17:06Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1v4LYHT_fqkb7atJBUlIgiQH3GubrS5GQ,TECOLUTLA 10_SONICO DIPOLAR_2487.00m-2280.5m_02MAY2018.tif,image/tiff,1606416,2018-05-09T21:11:07Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
16pej8kcvXIPvwspzmFS5KKrRVFwYJaFI,TECOLUTLA 10_SONICO DIPOLAR_26-04-2018.las,application/octet-stream,5851654,2018-04-28T15:16:32Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1v7GaAHXLZRcOo4SEPdkwtTgBit3KOsUA,TECOLUTLA 10_STONELEY_2487.00m-2280.5m_02MAY2018.las,application/octet-stream,768423,2018-05-09T21:11:09Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1ys16XXXOh3LUxQRWuc_XayZ_KDSXAMDp,TECOLUTLA 10_STONELEY_2487.00m-2280.5m_02MAY2018.pdf,application/pdf,980186,2018-05-04T19:17:26Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1h20DLbEHeJTPc5qoJXOeGWw-q0JiR7is,TECOLUTLA 10_STONELEY_2487.00m-2280.5m_02MAY2018.tif,image/tiff,1912154,2018-05-09T21:11:15Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1DpFZ94nyy-kPXhvV4h7HXE2xRrH8RiIV,TECOLUTLA-101_REGS_ORIGINALES.las,application/octet-stream,512862,2015-08-05T17:34:06Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1_CyRNdnHvgjbfFWMbgtIznh79ijnUPDp,TECOLUTLA-10_CALIPERS_2487.00m-2280.5m_02MAY2018.pdf,application/pdf,1818682,2018-05-04T19:16:57Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1Pm-iRFghvTPdDoeJJ_nmXRZUnoD-M9JH,TECOLUTLA-10_CALIPERS_2487.00m-2280.5m_02MAY2018.tif,image/tiff,4755210,2018-05-09T21:11:06Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1NUuWSTmkrejnHgNUudEyTNm2Wn0mKMha,TECOLUTLA-10_DOBLE INDUCCION_2487.00m-2280.5m_02MAY2018.pdf,application/pdf,1403802,2018-05-04T19:16:58Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1vL6YSqzXa-8nwK0wcmBgv-DKXPsu02Oq,TECOLUTLA-10_DOBLE INDUCCION_2487.00m-2280.5m_02MAY2018.tif,image/tiff,3707040,2018-05-09T21:11:06Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1vyb5fv1bAtjgAv7nxIQORsuYEKFoITmE,TECOLUTLA-10_LAS_2280.50m-2487.00m_02MAY2018.las,application/octet-stream,3709921,2018-05-09T21:11:06Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
19hACbsKFRtSMsWOLPKGqKdhKqQUJJbHu,TECOLUTLA-10_LIS_2280.50m-2487.00m_02MAY2018.lis,application/octet-stream,1207344,2018-05-09T21:11:06Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1gnnqTbKH7HTVP-hhJ-h2uxV9kAbiKwxI,TECOLUTLA-10_POROSIDAD_2487.00m-2280.5m_02MAY2018.pdf,application/pdf,1522586,2018-05-04T19:16:57Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1VuyOsdFQy_cxPwljXe0p7P-blcgAwHJz,TECOLUTLA-10_POROSIDAD_2487.00m-2280.5m_02MAY2018.tif,image/tiff,3843674,2018-05-09T21:11:06Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1SCXp9gEurD29bSeQRmga-4M8i5TpTS2O,TECOLUTLA-2_GR_CCL_2325.0m-2120m_10-FEBRERO-2019.las,application/octet-stream,520331,2019-02-10T19:50:58Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1cIBmWm_zFlnKNC3cge_lKWvvVnCq0l9v,TECOLUTLA-2_NEUTRON_05-04-2018.las,application/octet-stream,3393089,2018-04-10T23:18:19Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1ExsR9pYT8cyM642vNlpxFeAGaxKmM2c-,TECOLUTLA-2_RTG_2319m - 2320m_10-FEBRERO-2019.las,application/octet-stream,520331,2019-02-10T19:52:02Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1yVNMMDi0bfARclYx0uQUZIsAmaRjY-wG,TECOLUTLA-9_NEUTRON_2348_2000_08MAY1973P.TIF,image/tiff,2320738,2015-01-14T22:36:42Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
19W_N7o2yyZuAgALr6vtWECEFV0SX7o2l,TECOLUTLA-9_RESISTIVO_2337_2000_05MAY1973P.TIF,image/tiff,2514620,2015-01-14T22:36:36Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1EYepz2Z_wCT2niu38Dpbky9sUJi9wsXH,TECOLUTLA-9_RESISTIVO_SONICO_NEUTRON_2345_2000_08MAY1973P.LAS,application/octet-stream,412439,2015-04-29T23:02:51Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1VXfMDXzjJD35ek4fgWVMlnm4ddcGP9jV,TECOLUTLA-9_SONICO_2329_2000_05MAY1973P.TIF,image/tiff,2699303,2015-01-14T22:36:48Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1Fr5zbj_WDru2o2unDskfQFguTk30fzUh,TECOLUTLA-9_SONICO_2340_2300_07MAY1973P.TIF,image/tiff,639076,2015-01-14T22:36:54Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1uLtkScHU5GwwcHx87q9ghpXZQuvksR3e,TECOLUTLA_6_CBL_45_2274_13_03_1907.PDS,application/octet-stream,9075200,2020-08-09T04:42:20Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1ufyKcdLsiq1eECNWNqsoXCtQPDUZcgVS,Tec-11 GAM.las,application/octet-stream,206551,2018-12-02T22:33:37Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1QdMTkxzn6bytEAkYK-Xr4x8tjDybQtZ0,Tec-11 HGAR.las,application/octet-stream,101550,2018-12-02T22:34:14Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1Z4TpteN3XTvbgoYCUvZu01i_lulZMfaE,Tec-11 ROP.las,application/octet-stream,210451,2018-12-02T22:33:46Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
13Bs2phPzVNvDY6fEVuxyQp_WcsXrv5v7,Tec-11 SPHI.las,application/octet-stream,99366,2018-12-02T22:33:59Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1IjT4gb9m1CvQjsGgxiNTScLFJCrIuD-T,Tecolutla 11_LAS_GR_SST_2434m MD.las,application/octet-stream,37725,2018-11-28T12:42:51Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1keKGellLTTn2lAlh9aG5JnQEFI2pIdUp,Tecolutla 11_LAS_GR_SST_2665 mMD.las,application/octet-stream,178115,2018-11-29T21:57:09Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1sZS5cBwiefov719-8QtXTV86kAy39uUK,Tecolutla 11_LAS_GR_SST_3283 mMD (1).las,application/octet-stream,494949,2019-01-27T17:39:39Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1WTIeTRrDK8J80s2oQBW8Xl3K4tl6jsJt,Tecolutla 11_LAS_GR_SST_3283 mMD.las,application/octet-stream,494949,2018-12-20T00:30:26Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1eAwJ17U1ocDUZvRjKXcX7aVwArb-X9gr,Tecolutla 2 Workover 2018-03-16.LAS,application/octet-stream,104843,2018-03-16T21:07:25Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1P1rTak6tjWmpzpWz_PoF3za4IFEdzf4q,Tecolutla 2_Original_OH_Logs.LAS,application/octet-stream,104843,2018-03-16T21:07:25Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1VWDMpQZAauvR6x0wVDQOsoc9X8D3ltlv,Tecolutla-11_R01_Calibre-GR_2400-1870m_12Feb2019.las,application/octet-stream,170944,2019-02-12T19:02:14Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
163vthCQupJF1j-3iqtq9QlQbX_cZ-_V_,Tecolutla-11_R02_Principal_CBL-VDL-GR_2815-1870m_12Feb2019.las,application/octet-stream,447578,2019-02-12T19:00:44Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1KTAf7Ak-ozRjsTpxHCO1Pgvw-HQNL0Ff,Tecolutla-11_R02_Repetida_CBL-VDL-GR_2330-2230m_12Feb2019.las,application/octet-stream,67373,2019-02-12T19:01:22Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1JC5DsWY_dXnFdZNWFj5BmKiLMzqWl6_Z,Tecolutla_11_1-500 MD_Memoria_GAM-SST.pdf,application/pdf,2309861,2019-01-22T04:54:04Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1c844h-mlROILFnB2hK1-cqW5-IY2Mu8S,Tecolutla_11_1-500 TVD_Memoria_GAM-SST.pdf,application/pdf,357720,2019-01-22T04:54:04Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
1aUkDWMAOvaNFGZ1MQC_1jMyGW3NctOHx,Tecolutla_11_CBL-VDL-GR_2815-1870m_12Feb2019.Pdf,application/pdf,3562640,2019-02-12T19:12:38Z,1MQWVxLrO9wWSE4GzdwnrzITym9S38a6r,LAS,petrophysics/LAS
14LjKDBmFpn7jj57sFrsbSwRPRWpxD-Lk,Eduardo's Comments to Drilling Cost Estimate.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,143590,2021-09-14T18:17:52Z,1N2kdjYLVGfIi_Bxt2dJtRGMlddUGu3XG,Item 6 - Tec 12 Budget,tec12_budget_2021
1fGiD3qPJhWMkmgKYhPMGzPXo6LFuSwpm,TEC-12 Rough Drilling & Completion Cost Estimate (2).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,43103,2021-09-14T18:15:09Z,1N2kdjYLVGfIi_Bxt2dJtRGMlddUGu3XG,Item 6 - Tec 12 Budget,tec12_budget_2021
1Rt-cRts4czd7-OO3GSc5ZgnI5Putc3hi,Tec 12.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,8145385,2021-09-14T18:16:58Z,1N2kdjYLVGfIi_Bxt2dJtRGMlddUGu3XG,Item 6 - Tec 12 Budget,tec12_budget_2021
1WcfHFFMp2Mc7zSrC2sxhCln4s2wj4YWB,FMI.pdf,application/pdf,13768341,2016-10-26T16:49:45Z,1OL1GU2iIoXTp5br-HkFRDW9AZfU842X0,,unsorted/1OL1GU2iIoXTp5br-HkFRDW9AZfU842X0
1XIaCv6u5f-NQt2p7y5EMvJZ5kjuPSpjH,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,1826395,2021-02-18T20:02:00Z,1Pjg2Q_m2cpHP3W7JuCjeBv7zNKtldb5A,,unsorted/1Pjg2Q_m2cpHP3W7JuCjeBv7zNKtldb5A
1Kgor03_4-QUTz2xx7fQCGoTnpO3EzAQu,Programa de perforación Tecolutla 12.pdf,application/pdf,5622352,2021-05-27T19:11:51Z,1Q4rYWnJ58kstxEAOfo5IYVuMbNB3_qvO,,unsorted/1Q4rYWnJ58kstxEAOfo5IYVuMbNB3_qvO
1SesFvH39ugAHDE5TWwumhAgrxVSd91vB,PROGRAMA DE TERMINACIÓN TECOLUTLA-12DES VER1.0.pdf,application/pdf,1826395,2021-02-18T20:02:00Z,1QKhkx43fP_pPZqQ0x5NTpZGs6mL1645x,,unsorted/1QKhkx43fP_pPZqQ0x5NTpZGs6mL1645x
1e6d2-sgRHkuEudw7dO0o5Oc58hk4q95Y,PROGRAMA DE PERFORACIÓN TECOLUTLA-12DES VER1.1.pdf,application/pdf,5607995,2021-02-23T22:27:02Z,1RYMQV7iiJvJB3RXfG5QiQ15osRl-Aj8i,,unsorted/1RYMQV7iiJvJB3RXfG5QiQ15osRl-Aj8i
1dyHEbFJmgPSAOAEtmQFNnl-PF1RQR3PC,tecolultla short tec 12 (1).pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,3678660,2020-10-19T21:35:57Z,1RlyFCI5-f-MYWWZ6_M7SSc0Sp3rN26ES,,unsorted/1RlyFCI5-f-MYWWZ6_M7SSc0Sp3rN26ES
11ioDcK5SyJGm8Y5I_LTVNirYCVusJjgw,tecolultla short tec 12.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,3678660,2020-10-19T19:12:00Z,1RlyFCI5-f-MYWWZ6_M7SSc0Sp3rN26ES,,unsorted/1RlyFCI5-f-MYWWZ6_M7SSc0Sp3rN26ES
1TBvzrDZLyBIzvmwBHLfZmTcnIvjlCG7X,Programa de perforación Tecolutla 12.pdf,application/pdf,5622352,2021-05-25T17:37:27Z,1RtTg6-5Oc1vjDfD5r9SNWeCsTC1r-mWM,,unsorted/1RtTg6-5Oc1vjDfD5r9SNWeCsTC1r-mWM
1FbY6T0yNjQLvHt-wodVP_x0skYPdQv0r,TECOLUTLA-9_NEUTRON_2348_2000_08MAY1973P.TIF,image/tiff,2320738,2015-01-14T22:36:42Z,1TbAYWh77g8J4tulAZDOR_jJWPUIeMLD0,Tecolutla 9,geology/Tecolutla Well Logs/Tecolutla 9
1gT2MtpQB7rLN1GbI-smnI5gVmQ292-YM,TECOLUTLA-9_RESISTIVO_2337_2000_05MAY1973P.TIF,image/tiff,2514620,2015-01-14T22:36:36Z,1TbAYWh77g8J4tulAZDOR_jJWPUIeMLD0,Tecolutla 9,geology/Tecolutla Well Logs/Tecolutla 9
1nVD58HYOqblocOOy9sOUmbV6PdjJCzfP,TECOLUTLA-9_RESISTIVO_SONICO_NEUTRON_2345_2000_08MAY1973P.LAS,application/octet-stream,412439,2015-04-29T23:02:51Z,1TbAYWh77g8J4tulAZDOR_jJWPUIeMLD0,Tecolutla 9,geology/Tecolutla Well Logs/Tecolutla 9
1xPIf66ineXJ2SIUZE4uMpg0XxvpVmpyp,TECOLUTLA-9_SONICO_2329_2000_05MAY1973P.TIF,image/tiff,2699303,2015-01-14T22:36:48Z,1TbAYWh77g8J4tulAZDOR_jJWPUIeMLD0,Tecolutla 9,geology/Tecolutla Well Logs/Tecolutla 9
1_1rQC0wOiQsr2NzZjk8mLrqCGzJEVx5t,TECOLUTLA-9_SONICO_2340_2300_07MAY1973P.TIF,image/tiff,639076,2015-01-14T22:36:54Z,1TbAYWh77g8J4tulAZDOR_jJWPUIeMLD0,Tecolutla 9,geology/Tecolutla Well Logs/Tecolutla 9
1bBnQuUDziBxcMGAHpOm21N4EQXEd425U,TONALLI ENERGIA IFRS Q1_2026 (MS Comments).doc,application/msword,526336,2026-06-19T17:47:12.839Z,1TeHvRb5Jk5OvReI_5tiQj1ZtFEQU-Lw5,,unsorted/1TeHvRb5Jk5OvReI_5tiQj1ZtFEQU-Lw5
1abE699_MfihbpEo5s_H0WG4GtePu_MIv,BLOQUE_TECOLUTLA_101_BHC_2200_2360_22_02_1972.TIF,image/tiff,768620,2016-06-15T21:38:11Z,1UOgFqLVUzV5dWPUYTpEF41pQ8ltWpmMo,Tecolutla 101,geology/Tecolutla Well Logs/Tecolutla 101
1nhxMHgQLW_UWySfxXJaDUTFX1lFKQU14,BLOQUE_TECOLUTLA_101_CILD_DT_GR_ILD_NEUT_SN_SP_SPHI_1699_2364.LAS,application/octet-stream,512862,2015-01-14T23:18:08Z,1UOgFqLVUzV5dWPUYTpEF41pQ8ltWpmMo,Tecolutla 101,geology/Tecolutla Well Logs/Tecolutla 101
1JeaeaE8sZUlwrlJ6cm817AgDdxBH9vhn,BLOQUE_TECOLUTLA_101_GN_1700_2363_22_02_1972.TIF,image/tiff,1997450,2016-06-15T21:44:29Z,1UOgFqLVUzV5dWPUYTpEF41pQ8ltWpmMo,Tecolutla 101,geology/Tecolutla Well Logs/Tecolutla 101
1nTsQve4dSJOhKgNVAMFPwnsjnOSc1SLa,BLOQUE_TECOLUTLA_101_IL_1700_2363_22_02_1972.TIF,image/tiff,628069,2015-01-14T22:34:56Z,1UOgFqLVUzV5dWPUYTpEF41pQ8ltWpmMo,Tecolutla 101,geology/Tecolutla Well Logs/Tecolutla 101
1hyjTjReFgeJSvJJOdidHYIso2AGevDZK,Tecolutla Well Header Information.csv,text/csv,948,2019-01-27T17:17:01Z,1Utf__mkt3m3KPT-3J0ZnFcAH_5VwiHRZ,Tecolutla Well header Information,geology/Tecolutla Well header Information
1kNxlMUGvtTW9RpxueOyN7jxNupXjOtbu,Tecolutla Production Tracking.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,371671,2022-12-10T21:09:39Z,1V_Su_OpLDovMckw5r1A62FxBv-dImWP0,STAFF PRODUCTION TONALLI,staff_production
1efU0sb7J09j0pnZA9713a-JOutU_YRwa,PROGRAMA DE TERMINACIαN TECOLUTLA-12DES VER1.0.pdf,application/pdf,2553033,2021-07-09T00:17:42Z,1Wj7NZdAcQitn5QbUEVcA8CrM7YKjEym-,,tec12_regulatory
10kwYU5JjZdmSs56gi4yK0GJucStQy6Kn,PROGRAMA DE PERFORACIÓN TECOLUTLA-12DES VER1.1.pdf,application/pdf,5607995,2021-02-24T05:27:02Z,1Y0T6hweMCULsAvwEmXVUkmuI110Zo5NQ,,unsorted/1Y0T6hweMCULsAvwEmXVUkmuI110Zo5NQ
1cbE9IPIG_iOEhzXV9me6wDJFqb57YIug,BLOQUE_TECOLUTLA_3_CALI_595_2379_09_03_1956.LAS,application/octet-stream,312775,2015-01-14T22:44:52Z,1YH9z59OMPzc8ZVEV8kyh-1k4n59pZVtC,Tecolutla 3,geology/Tecolutla Well Logs/Tecolutla 3
1SjC-Ff2f3SshkcBgrYEEtFAaj6-qmLnz,BLOQUE_TECOLUTLA_3_CALI_595_2380_09_03_1956.TIF,image/tiff,334779,2015-01-14T22:41:40Z,1YH9z59OMPzc8ZVEV8kyh-1k4n59pZVtC,Tecolutla 3,geology/Tecolutla Well Logs/Tecolutla 3
13v4-cri0tuZSceudHf1_Bus6-yYrVVPk,BLOQUE_TECOLUTLA_3_EL_602_2380_09_03_1956.TIF,image/tiff,570251,2015-01-14T22:41:36Z,1YH9z59OMPzc8ZVEV8kyh-1k4n59pZVtC,Tecolutla 3,geology/Tecolutla Well Logs/Tecolutla 3
1KkxnDDEK73ZVnIp_D9Uf7sLhsES8eKAM,BLOQUE_TECOLUTLA_3_GN_75_2380_09_03_1956.TIF,image/tiff,571875,2015-01-14T22:41:30Z,1YH9z59OMPzc8ZVEV8kyh-1k4n59pZVtC,Tecolutla 3,geology/Tecolutla Well Logs/Tecolutla 3
